row_id,group,series,char,relation_in_shuowen,shuowen_gloss,shuowen_id,daxu_fanqie,guangyun_position,guangyun_fanqie,mc_bs2014,mc_match_method,mc_confidence,guangyun_all_readings,oc_bs2014,oc_status,oc_zhengzhang,oc_zz_status,duan_rhyme_group,series_head_rhyme_group,duan_semantic_remarks,duan_loan_extension_remarks,claimed_core,claimed_core_source,code_core,alt_core,code_alt_core,coder,coder_note,flags,src_gloss,src_duan,src_mc,duan_full_notes
340,control,古,㽽,聲,久病也。从疒古聲。,4767,古慕切,見一模去,古暮,kuH,initial+rhyme+tone,high,見一模去 古暮切 kuH,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,,久远、旧,"对照组：取声符本义""故也""",Y,,,"Claude (first pass, unverified)",久病,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,多假固爲之。月令。十二月行春令。則國多固疾。注曰。生不充其性。有久疾。癈疾爲錮疾。痼謂久疾。故許異其義。 ‖ 古慕切。五部。
341,control,古,罟,聲,网也。从网古聲。,4803,公戶切,見一模上,公戶,kuX,identical_fanqie,high,見一模上 公戶切 kuX,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,,久远、旧,"对照组：取声符本义""故也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,小雅小明傳曰。罟、网也。按不言魚网者。易曰。作結繩而爲网罟。以田以漁。是网罟皆非專施於漁也。罟實魚网。而鳥獸亦用之。故下文有鳥罟、兔罟。 ‖ 公戶切。五部。
342,control,古,岵,聲,山有草木也。从山古聲。《詩》曰：“陟彼岵兮。”,5834,矦古切,匣一模上,侯古,huX,initial+rhyme+tone,high,匣一模上 侯古切 huX,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,岵之言瓠落也 / 屺之言荄滋也,,久远、旧,"对照组：取声符本义""故也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,艸舊作草。誤。今正。有當作無。釋山曰。多草木、岵。無草木、峐。釋名曰。山有草木曰岵。岵、怙也。人所怙取以爲事用也。山無草木曰屺。屺、圮也。無所出生也。許書同爾雅、釋名。吳都賦岡岵童、用字亦宗爾雅。而毛詩魏風傳曰。山無草木曰岵。山有草木曰屺。與爾雅互異。竊謂毛詩所據爲長。岵之言瓠落也。屺之言荄滋也。岵有陽道。故以言父。無父何怙也。屺有陰道。故以言母。無母何恃也。毛又曰。父尙義。母尙恩。則屬辭之意可見矣。許宗毛者也。疑有無字本同毛。後人易之。 ‖ 侯古切。五部。 ‖ 魏風陟岵。
343,control,古,㕆,聲,美石也。从厂古聲。,5959,矦古切,匣一模上,侯古,huX,initial+rhyme+tone,high,端一模上 當古切 tuX | 匣一模上 侯古切 huX,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,,久远、旧,"对照组：取声符本义""故也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,矦古切。五部。廣韵又當古切。
344,control,古,怙,聲,恃也。从心古聲。,6740,矦古切,匣一模上,侯古,huX,initial+rhyme+tone,high,匣一模上 侯古切 huX,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,,久远、旧,"对照组：取声符本义""故也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,韓詩云。怙、賴也。 ‖ 侯古切。五部。
345,control,古,沽,聲,水。出漁陽塞外，東入海。从水古聲。,7063,古胡切,見一模平,古胡,ku,identical_fanqie,high,見一模平 古胡切 ku | 見一模上 公戶切 kuX | 見一模去 古暮切 kuH,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,,久远、旧,"对照组：取声符本义""故也""",X,,,"Claude (first pass, unverified)",水名,proper_name_excluded,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,漁陽下當有縣字。說見邑部。漁陽郡漁陽、二志同。今直隷順天府密雲縣縣西南三十里漁陽故城是也。前志漁陽下曰。沽水出塞外。東南至泉州入海。行七百五十里。水經曰。沽河從塞外來。南過漁陽狐奴縣北。西南與濕餘水合爲潞河。又東南至雍奴縣西爲笥溝。又東南至泉州縣與淸河合。東入於海。淸河者、派河尾也。按凡曰出某縣塞外、某縣徼外、某縣某方蠻夷中者、皆言其來之遠。不可得其地名。故系之某縣也。此云漁陽塞外、則非出漁陽矣。今直隷之白河、卽沽河也。白河遠出宣化府獨石口之獨石水。合赤城水、龍門水東南流。逕宻雲縣西。與潮河合。潮河古鮑丘水也。旣得潮河。西南逕懷柔縣東南。南經順義縣東。至通州城北東南三面。俗稱古潞水。又南逕舊漷縣西。又逕香河縣西南。又東南逕武淸縣東。又東南入天津縣畍。合諸大川由直沽入海。與酈注所述不甚異。程氏瑶田曰。俗謂沽水及酈注之獨固門漁水蠃山皆在今之薊州者、繆甚。玉裁謂方輿紀要謂漢漁陽在今薊州、亦大繆。 ‖ 古胡切。五部。今字以爲沽買字。伐木鄭箋曰。酤、買也。字从酉。
346,control,古,盬,聲,河東鹽池。袤五十一里，廣七里，周百十六里。从鹽省，古聲。,7680,公户切,見一模平,古胡,ku,initial_only,low,見一模平 古胡切 ku | 見一模上 公戶切 kuX,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,又引申之、詩以爲不堅固之偁,久远、旧,"对照组：取声符本义""故也""",X,,,"Claude (first pass, unverified)",盐池名,mc_low;proper_name_excluded,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,地理志。河東郡安邑。鹽池在西南。郡國志亦云。安邑有鹽池。左氏傳曰。郇瑕氏之地。沃饒而近盬。服䖍注云。盬、鹽池也。土俗裂水沃麻。分灌川野。畦水秏竭。土自成鹽。卽所謂鹹鹺也。而味苦。號曰？田。杜注左氏、郭注穆天子傳皆曰。盬者、鹽池。然則鹽池古者謂之盬。亦曰盬田。周禮因以爲鹽不湅治之偁。又引申之、詩以爲不堅固之偁。周禮苦良。苦讀爲盬。謂物之不佳者也。 ‖ 左傳正義、後漢書注所引同。惟水經注涑水篇引作長五十一里、廣六里、周一百一十四里爲異。魏都賦注。猗氏南鹽池。東西六十四里。南北七十里。郡國志注引楊佺期洛陽記。河東鹽池、長七十里。廣七里。水經注曰。今池水東西七十里。南北七十里。參差乖異。葢隨代有變。 ‖ 公戶切。五部。
347,control,古,姑,聲,夫母也。从女古聲。,8104,古胡切,見一模平,古胡,ku,identical_fanqie,high,見一模平 古胡切 ku,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,名有可叚借通用者 / 有不可叚借通用者 / 可叚借者舅姑是也 / 不可叚借者父母是也,久远、旧,"对照组：取声符本义""故也""",E,,,"Claude (first pass, unverified)",夫母，长辈,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,釋親曰。婦偁夫之父曰舅。稱夫之母曰姑。姑舅在則曰君舅君姑。𣳚則曰先舅先姑。按聖人正名之義。名有可叚借通用者。有不可叚借通用者。可叚借者舅姑是也。故母之晜弟爲舅。夫之父亦曰舅。妻之父曰外舅。夫之母曰姑。男子偁父之姊妹亦曰姑。偁妻之母曰外姑。葢白虎通云。舅者、舊也。姑者、故也。舊故之者、老人之偁也。故其偁可氾用之。不可叚借者父母是也。故同姓有父母。異姓無父母。夫之父母未聞偁父母也。姑之夫未聞偁父也。姑未聞偁母也。母之兄弟未聞偁父也。母之兄弟之妻未聞偁母也。從母之夫未聞偁父也。惟外祖父外祖母則以父之父母例之而得偁。從母則以父之昆弟偁從父例之而得偁。從母之子亦以從父昆弟例之而得偁。凡同姓五服之外及異姓之親衹偁兄弟。無偁昆弟者。古人偁謂之嚴也。今天下之名不正者多矣。盍反諸經乎。許於舅舉母之昆弟。於姑舉夫母。各舉男女所冣尊以發舅姑之例也。姑之字叚爲語䛐。卷耳傳曰。姑、且也。 ‖ 古胡切。五部。
348,control,古,蛄,聲,螻蛄也。从虫古聲。,8789,古乎切,見一模平,古胡,ku,initial+rhyme+tone,high,見一模平 古胡切 ku,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,,久远、旧,"对照组：取声符本义""故也""",X,,,"Claude (first pass, unverified)",虫名,proper_name_excluded,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,孟子。蠅蚋姑嘬之。蚋一作？。或云？姑卽螻蛄也。 ‖ 古乎切。五部。
349,control,古,辜,聲,辠也。从辛古聲。,9709,古乎切,見一模平,古胡,ku,initial+rhyme+tone,high,見一模平 古胡切 ku,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,辜之言枯也,引申之、凡有罪皆曰辜,久远、旧,"对照组：取声符本义""故也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,周禮。殺王之親者辜之。鄭注。辜之言枯也。謂磔之。按辜本非常重罪。引申之、凡有罪皆曰辜。 ‖ 古乎切。五部。 ‖ 从古文死也。
350,control,古,酤,聲,一宿酒也。一曰買酒也。从酉古聲。,9776,古乎切,見一模平,古胡,ku,initial+rhyme+tone,high,見一模平 古胡切 ku | 匣一模上 侯古切 huX | 見一模去 古暮切 kuH,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,五部,五部,,,久远、旧,"对照组：取声符本义""故也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,商頌。旣載淸酤。傳曰。酤、酒也。小雅。無酒酤我。傳曰。酤、一宿酒也。 ‖ 論語鄉黨作沽。 ‖ 古乎切。五部。亦上聲。
351,control,可,可,phonetic_head,𦘫也。从口丂，丂亦聲。凡可之屬皆从可。,3041,肯我切,溪開一歌上,枯我,khaX,initial+rhyme+tone,high,溪開一歌上 枯我切 khaX,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十七部,十七部,,,许可、肯,"对照组：取声符本义""𦘫也""（肯）",H,,,"Claude (first pass, unverified)",肯也,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,肎者、骨閒肉肎肎箸也。凡中其肎綮曰肎。可肎雙聲。 ‖ 口气舒。 ‖ 肯我切。十七部。
352,control,可,珂,聲,玉也。从玉可聲。,213,苦何切,溪開一歌平,苦何,kha,identical_fanqie,high,溪開一歌平 苦何切 kha,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,,十七部,,,许可、肯,"对照组：取声符本义""𦘫也""（肯）",N,,,"Claude (first pass, unverified)",,duan_rhyme_missing,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,
353,control,可,苛,聲,小艸也。从艸可聲。,544,乎哥切,匣開一歌平,胡歌,ha,initial+rhyme+tone,high,匣開一歌平 胡歌切 ha,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十七部,十七部,,引伸爲凡瑣碎之稱,许可、肯,"对照组：取声符本义""𦘫也""（肯）",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,引伸爲凡瑣碎之稱。 ‖ 乎哥切。十七部。
354,control,可,訶,聲,大言而怒也。从言可聲。,1677,虎何切,曉開一歌平,虎何,xa,identical_fanqie,high,曉開一歌平 虎何切 xa,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十七部,十七部,,,许可、肯,"对照组：取声符本义""𦘫也""（肯）",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,虎何切。十七部。
355,control,可,鴚,聲,鴚鵝也。从鳥可聲。,2411,古俄切,見開一歌平,古俄,ka,identical_fanqie,high,見開一歌平 古俄切 ka,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十七部,十七部,,,许可、肯,"对照组：取声符本义""𦘫也""（肯）",X,,,"Claude (first pass, unverified)",鸟名,proper_name_excluded,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,三字句。方言。鴈自關而東謂之鴚䳘。南楚之外謂之䳘。或謂之鶬鴚。廣雅𪀉鵞倉𪀉鴈也。本此。按楊、張所云鴈者、鴻雁也。許以鴻雁字系隹部。此不云鴚䳘雁也。知許意不爲鴻雁。鴚字亦作鴐。大玄作鴚䳘。子虛、上林、反離騷、南都賦皆作駕鵞古作駕。山海經駕鳥、魯大夫榮駕鵞皆卽駕鵞也。古加聲與可聲同音。張揖注上林賦曰。駕鵞、野鵞也。然則非家鵞。亦非鴻雁。鴻雁屬也。許意當同。○魯大夫榮駕鵞。左傳、漢書皆作駕。與山海經同。毛居正云从馬誤。毛非也。釋文宋刊皆作駕。通志堂乃於定元年改作駕。 ‖ 古俄切。十七部。爾雅音義曰。說文音河。郭音加。
